,Source,Destination,Class
22642,4724,0,0
22643,65243,40250,0
22644,58737,63186,0
22645,32239,3046,0
22646,71841,47798,0
22647,54993,13677,0
22648,48295,13812,0
22649,18517,2557,0
22650,33886,29389,0
22651,24056,66973,0
22652,25720,59520,0
22653,7018,28756,0
22654,57011,60120,0
22655,65359,56798,0
22656,15791,46551,0
22657,45850,70099,0
22658,6896,63475,0
22659,79801,23052,0
22660,73554,55139,0
22661,4577,68755,0
22662,44204,19256,0
22663,39414,43789,0
22664,56927,53417,0
22665,74802,7060,0
22666,22624,80010,0
22667,1078,54705,0
22668,69680,28380,0
22669,60179,67940,0
22670,23666,34307,0
22671,36944,31372,0
22672,6766,46039,0
22673,31621,79763,0
22674,47992,51694,0
22675,57034,72912,0
22676,46459,70715,0
22677,74836,413,0
22678,54926,55973,0
22679,21311,60309,0
22680,49448,9014,0
22681,22491,26648,0
22682,15207,38929,0
22683,79927,64639,0
22684,47498,48126,0
22685,71916,50550,0
22686,40198,68572,0
22687,20258,62439,0
22688,36400,68253,0
22689,30320,12558,0
22690,75638,59360,0
22691,75567,31601,0
22692,44477,42022,0
22693,78981,27204,0
22694,31334,46313,0
22695,25153,19613,0
22696,19726,53129,0
22697,11767,39230,0
22698,76801,6255,0
22699,23198,40631,0
22700,59082,134,0
22701,61126,6700,0
22702,70728,47732,0
22703,78099,39769,0
22704,75312,72557,0
22705,60477,24721,0
22706,29740,21674,0
22707,3358,26973,0
22708,58035,3772,0
22709,59662,50586,0
22710,15637,69788,0
22711,34172,24201,0
22712,77841,41581,0
22713,77586,78215,0
22714,45827,53603,0
22715,58922,3420,0
22716,38140,63023,0
22717,39574,81149,0
22718,14951,79259,0
22719,12802,55903,0
22720,49679,17382,0
22721,25930,49991,0
22722,8649,31072,0
22723,13217,26317,0
22724,30979,17990,0
22725,31387,9679,0
22726,27922,43535,0
22727,55401,46951,0
22728,12881,40920,0
22729,12352,54162,0
22730,4641,75266,0
22731,77119,29703,0
22732,56198,66708,0
22733,3336,2085,0
22734,75072,24559,0
22735,71268,20261,0
22736,63537,19021,0
22737,7819,65115,0
22738,11838,64090,0
22739,19908,5389,0
22740,10599,9464,0
22741,53116,9562,0
22742,35866,76158,0
22743,13349,25281,0
22744,54340,24468,0
22745,72594,7713,0
22746,15850,37950,0
22747,35802,65785,0
22748,48070,50125,0
22749,59384,48497,0
22750,29348,7405,0
22751,668,75454,0
22752,4425,53518,0
22753,76611,68119,0
22754,41084,72424,0
22755,49051,14534,0
22756,73697,53591,0
22757,55071,19439,0
22758,78995,73787,0
22759,71983,362,0
22760,30578,77968,0
22761,75063,75720,0
22762,41089,36581,0
22763,16246,6809,0
22764,42213,72194,0
22765,8241,48377,0
22766,22131,29956,0
22767,21916,15250,0
22768,42673,54624,0
22769,46742,17499,0
22770,21298,74463,0
22771,3154,40085,0
22772,20590,80792,0
22773,19354,51539,0
22774,21230,35109,0
22775,3558,27114,0
22776,41012,7822,0
22777,59238,10741,0
22778,71027,8632,0
22779,24804,1388,0
22780,35832,62937,0
22781,334,21405,0
22782,10230,20281,0
22783,4005,14220,0
22784,74557,47228,0
22785,45595,36559,0
22786,58248,31852,0
22787,38203,74944,0
22788,16665,31063,0
22789,40194,56774,0
22790,79778,48518,0
22791,64243,81023,0
22792,31066,14844,0
22793,68470,161,0
22794,31622,46058,0
22795,27777,34404,0
22796,62710,59131,0
22797,53459,48881,0
22798,40983,62303,0
22799,13043,55294,0
22800,73604,3926,0
22801,37928,34738,0
22802,19454,32471,0
22803,68450,70785,0
22804,25379,75231,0
22805,80556,23306,0
22806,58490,59092,0
22807,70733,24908,0
22808,46287,55145,0
22809,44159,39274,0
22810,28266,76043,0
22811,70660,45748,0
22812,72351,11071,0
22813,14171,12933,0
22814,78143,21222,0
22815,71601,46945,0
22816,62902,991,0
22817,54329,27580,0
22818,45518,61171,0
22819,38999,20890,0
22820,69317,11121,0
22821,39778,11960,0
22822,55915,13266,0
22823,24570,81077,0
22824,47821,47437,0
22825,22213,53820,0
22826,59657,71747,0
22827,18494,10225,0
22828,14065,46815,0
22829,70371,38798,0
22830,8834,48974,0
22831,37245,24077,0
22832,11578,79306,0
22833,60009,64443,0
22834,63438,70557,0
22835,22710,34065,0
22836,45849,9606,0
22837,16883,14279,0
22838,43805,40223,0
22839,23651,54510,0
22840,24920,70879,0
22841,5237,11943,0
22842,64961,55894,0
22843,9940,66453,0
22844,63620,54174,0
22845,65236,74034,0
22846,44348,35897,0
22847,7379,5431,0
22848,50901,5610,0
22849,11083,38545,0
22850,76110,4591,0
22851,62983,14111,0
22852,56310,17686,0
22853,6771,25927,0
22854,24146,39563,0
22855,22035,77818,0
22856,10843,34362,0
22857,38603,21024,0
22858,22607,8811,0
22859,66777,59196,0
22860,78581,46815,0
22861,49607,30659,0
22862,12031,35436,0
22863,78542,59884,0
22864,7119,27549,0
22865,32294,36368,0
22866,45060,47780,0
22867,75397,6762,0
22868,39541,67966,0
22869,15598,13376,0
22870,55349,68804,0
22871,53831,12511,0
22872,71605,62073,0
22873,46092,25151,0
22874,15834,22893,0
22875,43886,62388,0
22876,61383,50380,0
22877,28414,67134,0
22878,43464,27232,0
22879,76085,50331,0
22880,57303,11502,0
22881,56834,28959,0
22882,52850,76745,0
22883,18458,27267,0
22884,38115,30079,0
22885,40702,44212,0
22886,22257,31571,0
22887,47985,25290,0
22888,62022,37656,0
22889,50082,46177,0
22890,45699,49177,0
22891,72168,60092,0
22892,47534,68401,0
22893,13235,44189,0
22894,37963,41177,0
22895,62440,34382,0
22896,19053,13682,0
22897,76218,73841,0
22898,74180,79363,0
22899,6449,20533,0
22900,53055,49392,0
22901,59112,71892,0
22902,37643,54943,0
22903,21566,19945,0
22904,78940,53648,0
22905,77793,39928,0
22906,55642,31253,0
22907,40500,13502,0
22908,65965,70355,0
22909,23289,6656,0
22910,49408,65457,0
22911,54661,27624,0
22912,73899,3657,0
22913,61797,33350,0
22914,50773,44381,0
22915,35908,54235,0
22916,78261,11107,0
22917,35243,55538,0
22918,22956,13771,0
22919,28238,18747,0
22920,68686,37132,0
22921,31451,34096,0
22922,13781,76132,0
22923,72732,23408,0
22924,31958,13898,0
22925,24534,76157,0
22926,80982,79335,0
22927,13477,1038,0
22928,65101,6342,0
22929,43281,28009,0
22930,46099,65460,0
22931,50537,49335,0
22932,42443,16552,0
22933,80405,62735,0
22934,43021,49777,0
22935,51833,56947,0
22936,58295,68613,0
22937,28322,40675,0
22938,44852,61123,0
22939,14602,69306,0
22940,1273,7227,0
22941,36102,15389,0
22942,997,12247,0
22943,17691,24990,0
22944,45313,43209,0
22945,36408,14348,0
22946,63774,5809,0
22947,42446,40770,0
22948,74733,23430,0
22949,51566,41677,0
22950,20315,77070,0
22951,25698,15898,0
22952,33877,67478,0
22953,56203,47080,0
22954,49857,20313,0
22955,54409,68046,0
22956,26606,56582,0
22957,65230,17436,0
22958,54557,58495,0
22959,29010,50070,0
22960,47599,42461,0
22961,23794,63649,0
22962,24801,25307,0
22963,235,17535,0
22964,16867,63143,0
22965,15963,49935,0
22966,61077,22783,0
22967,42717,52129,0
22968,34460,7274,0
22969,73822,38044,0
22970,64069,40385,0
22971,56598,6827,0
22972,35979,58692,0
22973,38662,31216,0
22974,70972,47071,0
22975,65794,56216,0
22976,58982,59447,0
22977,64329,38245,0
22978,30715,19771,0
22979,46999,43196,0
22980,30147,55127,0
22981,53821,73083,0
22982,48110,48776,0
22983,11647,45997,0
22984,20303,9085,0
22985,32050,28442,0
22986,66621,44482,0
22987,7641,43285,0
22988,65971,50227,0
22989,69638,290,0
22990,39206,80863,0
22991,12203,34551,0
22992,52995,19757,0
22993,12384,24763,0
22994,7978,7592,0
22995,38143,7215,0
22996,79299,41902,0
22997,63278,54542,0
22998,50862,14839,0
22999,65179,48722,0
23000,59900,9520,0
23001,17752,24006,0
23002,5405,712,0
23003,6203,38599,0
23004,49863,58145,0
23005,26422,11121,0
23006,62762,8582,0
23007,46122,239,0
23008,22665,9113,0
23009,29680,40176,0
23010,50584,19971,0
23011,62593,36130,0
23012,67979,52009,0
23013,32299,31374,0
23014,59970,10639,0
23015,20573,63044,0
23016,32576,59009,0
23017,68540,40907,0
23018,9645,25296,0
23019,42781,77888,0
23020,41936,27323,0
23021,80963,40841,0
23022,70996,30421,0
23023,24770,55151,0
23024,70714,41288,0
23025,15863,53756,0
23026,57366,54781,0
23027,14790,13355,0
23028,58911,42910,0
23029,38193,53479,0
23030,57014,56019,0
23031,73960,53522,0
23032,44401,6942,0
23033,60912,60891,0
23034,33907,35666,0
23035,45844,34953,0
23036,80848,5963,0
23037,9570,1336,0
23038,60842,21656,0
23039,8055,53208,0
23040,72760,18449,0
23041,48548,53808,0
23042,42552,34967,0
23043,60095,71599,0
23044,12256,73542,0
23045,11555,48585,0
23046,68232,55033,0
23047,42226,5935,0
23048,70540,38260,0
23049,59232,41396,0
23050,26427,17456,0
23051,20941,66607,0
23052,57128,25919,0
23053,66962,43165,0
23054,18484,66318,0
23055,51693,50714,0
23056,22059,6404,0
23057,67160,54669,0
23058,58762,74843,0
23059,32800,67896,0
23060,65803,43556,0
23061,68807,31936,0
23062,6217,45555,0
23063,40424,19439,0
23064,67875,70048,0
23065,17386,54503,0
23066,71780,41567,0
23067,47981,69925,0
23068,10034,21576,0
23069,44288,74318,0
23070,69639,32624,0
23071,56689,5065,0
23072,3011,30222,0
23073,39445,12823,0
23074,28003,12761,0
23075,46394,14027,0
23076,25046,57381,0
23077,70697,7079,0
23078,28362,75861,0
23079,66181,16131,0
23080,6078,4806,0
23081,53529,42159,0
23082,16430,10903,0
23083,2665,57319,0
23084,45588,3202,0
23085,11289,58776,0
23086,69781,22477,0
23087,47862,75464,0
23088,24685,51898,0
23089,28305,48158,0
23090,35202,17873,0
23091,16863,80341,0
23092,20356,26279,0
23093,55675,40492,0
23094,52520,24589,0
23095,33453,8222,0
23096,70964,65086,0
23097,69917,11411,0
23098,46988,18684,0
23099,61895,24517,0
23100,68432,113,0
23101,13044,61425,0
23102,6465,879,0
23103,53884,39475,0
23104,31090,73768,0
23105,72232,75568,0
23106,67021,8951,0
23107,12172,64879,0
23108,28539,75507,0
23109,40188,59832,0
23110,42514,66084,0
23111,75410,51481,0
23112,61759,40844,0
23113,28184,80419,0
23114,31051,30621,0
23115,18921,19605,0
23116,15434,39150,0
23117,72470,52886,0
23118,61307,41851,0
23119,653,56841,0
23120,41604,50183,0
23121,28596,3960,0
23122,11467,49383,0
23123,10040,27732,0
23124,40367,12599,0
23125,22227,37747,0
23126,51676,80025,0
23127,50509,77704,0
23128,48913,58496,0
23129,57360,40658,0
23130,45736,21866,0
23131,54448,65049,0
23132,53480,38994,0
23133,39066,52507,0
23134,40846,64662,0
23135,4836,10904,0
23136,27732,45562,0
23137,66267,19957,0
23138,23013,23730,0
23139,36115,25265,0
23140,68566,46263,0
23141,80476,70522,0
23142,70872,18275,0
23143,16137,5284,0
23144,12058,27169,0
23145,28431,64969,0
23146,18003,11521,0
23147,9414,45713,0
23148,22484,62986,0
23149,20412,37433,0
23150,10442,23524,0
23151,66472,52792,0
23152,65310,29904,0
23153,72036,46312,0
23154,12015,54799,0
23155,21571,12694,0
23156,80434,70646,0
23157,79254,26241,0
23158,46124,32312,0
23159,47385,33514,0
23160,55352,74823,0
23161,19286,63601,0
23162,55663,78657,0
23163,63673,70644,0
23164,67424,28514,0
23165,53316,38347,0
23166,54125,12852,0
23167,39607,6040,0
23168,35217,48974,0
23169,4797,48078,0
23170,74648,35026,0
23171,63405,76464,0
23172,43043,12544,0
23173,13815,17971,0
23174,76747,7499,0
23175,46099,31851,0
23176,59691,1722,0
23177,61429,74004,0
23178,81158,35779,0
23179,22345,36008,0
23180,16152,78881,0
23181,36603,30815,0
23182,33608,79115,0
23183,30685,73169,0
23184,40780,19264,0
23185,20654,54820,0
23186,57554,60791,0
23187,72768,38259,0
23188,77884,32585,0
23189,19638,13448,0
23190,59249,11711,0
23191,25818,2770,0
23192,23652,30738,0
23193,21380,80187,0
23194,50887,1744,0
23195,65597,52295,0
23196,6707,50614,0
23197,3709,32443,0
23198,69574,74456,0
23199,72995,40493,0
23200,75073,37753,0
23201,68337,35152,0
23202,74552,6001,0
23203,32644,25609,0
23204,63509,31285,0
23205,16603,62672,0
23206,72957,19448,0
23207,19414,12750,0
23208,829,33310,0
23209,61164,43480,0
23210,57355,66192,0
23211,39879,66245,0
23212,60171,31890,0
23213,50302,58222,0
23214,55837,2517,0
23215,13946,3073,0
23216,4285,40466,0
23217,15782,75890,0
23218,31920,55729,0
23219,80301,44721,0
23220,47300,44224,0
23221,49845,76413,0
23222,76742,49868,0
23223,7057,9275,0
23224,19000,68171,0
23225,68875,2724,0
23226,64406,10868,0
23227,49877,63304,0
23228,44982,6537,0
23229,68319,24908,0
23230,33967,39531,0
23231,36869,39712,0
23232,76666,70410,0
23233,58850,54557,0
23234,17254,69556,0
23235,16115,69283,0
23236,6438,65984,0
23237,38182,78984,0
23238,9950,19142,0
23239,41237,50360,0
23240,26769,35529,0
23241,10768,64097,0
23242,69716,76336,0
23243,9076,70256,0
23244,76487,11977,0
23245,58143,18636,0
23246,1874,36334,0
23247,63778,35219,0
23248,46411,63323,0
23249,30616,65164,0
23250,33529,76057,0
23251,27214,80094,0
23252,74850,72904,0
23253,64618,58995,0
23254,516,25750,0
23255,46168,64504,0
23256,27610,48014,0
23257,62892,8415,0
23258,70216,55317,0
23259,53890,74491,0
23260,33728,71921,0
23261,74367,39135,0
23262,51931,73136,0
23263,12980,58704,0
23264,67025,81047,0
23265,26071,9311,0
23266,46257,35098,0
23267,20308,1029,0
23268,16413,33611,0
23269,9980,20431,0
23270,5991,31656,0
23271,13690,38276,0
23272,13785,18134,0
23273,25954,25880,0
23274,5218,7762,0
23275,1225,26223,0
23276,45794,72907,0
23277,13192,15526,0
23278,63487,59498,0
23279,28862,22284,0
23280,8377,16617,0
23281,41249,49915,0
23282,13463,45036,0
23283,18498,72766,0
23284,18393,58420,0
23285,71183,30357,0
23286,54043,23189,0
23287,51726,80035,0
23288,43238,78624,0
23289,56556,13961,0
23290,69536,2701,0
23291,34500,39323,0
23292,2417,64572,0
23293,79533,65762,0
23294,9167,18584,0
23295,60271,15184,0
23296,19231,71755,0
23297,76584,77254,0
23298,54446,62425,0
23299,69317,20306,0
23300,18935,51425,0
23301,58634,74418,0
23302,41030,52594,0
23303,44288,69406,0
23304,12766,80170,0
23305,60570,50125,0
23306,16620,76826,0
23307,71798,42307,0
23308,5021,38873,0
23309,30589,14375,0
23310,38303,32415,0
23311,40661,42524,0
23312,18159,43448,0
23313,67525,55466,0
23314,3935,70102,0
23315,32714,72958,0
23316,41751,9320,0
23317,60803,3687,0
23318,18669,18071,0
23319,47445,71395,0
23320,42214,71834,0
23321,48982,36251,0
23322,69041,20384,0
23323,65714,10413,0
23324,28955,21828,0
23325,33765,78487,0
23326,32215,34549,0
23327,4046,50843,0
23328,33511,2726,0
23329,19769,72511,0
23330,11988,30803,0
23331,7126,62630,0
23332,34358,15430,0
23333,42697,7858,0
23334,18626,50804,0
23335,57699,9764,0
23336,22269,44015,0
23337,22497,8187,0
23338,71202,34274,0
23339,36290,21913,0
23340,68424,7741,0
23341,80110,37210,0
23342,36178,76760,0
23343,46964,39550,0
23344,28789,37350,0
23345,74157,65957,0
23346,45365,57951,0
23347,11383,71353,0
23348,70714,62419,0
23349,60167,46994,0
23350,77091,37568,0
23351,10119,37608,0
23352,42486,5702,0
23353,9263,8576,0
23354,74503,67533,0
23355,41939,48351,0
23356,1808,53994,0
23357,22437,29612,0
23358,23965,11910,0
23359,73461,589,0
23360,25349,53112,0
23361,39853,30447,0
23362,38557,57517,0
23363,47269,61073,0
23364,30655,62811,0
23365,24105,14549,0
23366,22467,44888,0
23367,52207,53407,0
23368,32665,77872,0
23369,68760,61007,0
23370,22833,1854,0
23371,22955,35028,0
23372,1546,35126,0
23373,2211,72669,0
23374,35703,38694,0
23375,35685,10007,0
23376,71983,24770,0
23377,8656,17939,0
23378,23407,37000,0
23379,57211,78202,0
23380,14514,61921,0
23381,12979,10909,0
23382,68953,81185,0
23383,26431,78491,0
23384,77465,32251,0
23385,69148,34886,0
23386,13754,68060,0
23387,8341,26414,0
23388,64894,78647,0
23389,80035,2646,0
23390,33526,75548,0
23391,38646,33399,0
23392,13178,26021,0
23393,48135,24569,0
23394,68404,74712,0
23395,64774,20609,0
23396,32294,72051,0
23397,58819,56480,0
23398,14179,48237,0
23399,39550,54716,0
23400,67417,31641,0
23401,61920,26511,0
23402,44174,17813,0
23403,29561,56780,0
23404,33436,47897,0
23405,52522,12047,0
23406,12385,43539,0
23407,15807,73749,0
23408,3311,10705,0
23409,9925,51058,0
23410,71979,5379,0
23411,80004,65160,0
23412,36395,14088,0
23413,13048,63481,0
23414,25879,34163,0
23415,70451,61927,0
23416,6801,71594,0
23417,24181,14678,0
23418,17415,39195,0
23419,44766,52225,0
23420,35083,41564,0
23421,29056,33990,0
23422,10203,48908,0
23423,76958,71242,0
23424,48659,43921,0
23425,50292,76028,0
23426,25155,19206,0
23427,23093,33002,0
23428,59518,26629,0
23429,80619,61649,0
23430,75485,5832,0
23431,36887,49582,0
23432,40420,11134,0
23433,24720,14555,0
23434,59517,548,0
23435,66266,54123,0
23436,1207,26503,0
23437,7790,61319,0
23438,39305,38804,0
23439,45414,19615,0
23440,28575,5205,0
23441,4294,51539,0
23442,47732,35775,0
23443,46229,54473,0
23444,43047,68238,0
23445,76869,44001,0
23446,36287,7334,0
23447,38481,34570,0
23448,45972,8996,0
23449,72423,34601,0
23450,76721,55622,0
23451,30891,61104,0
23452,58636,19350,0
23453,43428,18507,0
23454,76903,71319,0
23455,31533,2635,0
23456,60402,52740,0
23457,43886,67064,0
23458,70333,66886,0
23459,77649,65632,0
23460,1003,16096,0
23461,62584,11884,0
23462,19505,64707,0
23463,23647,43336,0
23464,47976,44779,0
23465,45909,15598,0
23466,29084,76708,0
23467,61726,17488,0
23468,40303,42763,0
23469,5892,57745,0
23470,50498,6243,0
23471,9002,61073,0
23472,46719,2756,0
23473,32857,22444,0
23474,31651,47744,0
23475,58458,62596,0
23476,40273,63650,0
23477,37332,36187,0
23478,29771,81179,0
23479,68566,13622,0
23480,58699,73770,0
23481,8047,33910,0
23482,11682,52924,0
23483,57081,10480,0
23484,33566,3134,0
23485,64475,60787,0
23486,51411,7085,0
23487,27316,7566,0
23488,51759,79475,0
23489,17058,38287,0
23490,68755,17466,0
23491,15139,9758,0
23492,81133,54625,0
23493,33733,33984,0
23494,8460,18214,0
23495,3549,69582,0
23496,41032,55946,0
23497,37843,23463,0
23498,42107,3775,0
23499,55700,75534,0
23500,19953,78587,0
23501,36290,72599,0
23502,36680,39011,0
23503,67494,74735,0
23504,38469,30506,0
23505,13751,31762,0
23506,28128,34397,0
23507,28351,4641,0
23508,927,31669,0
23509,32957,26007,0
23510,65350,17199,0
23511,31311,78362,0
23512,50913,12069,0
23513,14256,14901,0
23514,79141,47094,0
23515,21056,66721,0
23516,22243,34231,0
23517,30594,47230,0
23518,68075,49009,0
23519,15399,6433,0
23520,51853,80584,0
23521,25966,48147,0
23522,42112,80498,0
23523,9959,8226,0
23524,26728,39802,0
23525,36864,71908,0
23526,33273,74134,0
23527,74754,55398,0
23528,75810,26397,0
23529,2931,31989,0
23530,50352,8595,0
23531,43691,24073,0
23532,61310,32407,0
23533,68473,69757,0
23534,22547,51365,0
23535,55180,80705,0
23536,43285,10711,0
23537,12660,40150,0
23538,41258,65818,0
23539,60027,66478,0
23540,48920,5602,0
23541,52493,2770,0
23542,75046,53304,0
23543,32930,51298,0
23544,75557,36258,0
23545,50866,17460,0
23546,20942,3936,0
23547,19681,75350,0
23548,55686,55559,0
23549,40550,68333,0
23550,33511,28016,0
23551,20277,45775,0
23552,63182,31268,0
23553,72697,18933,0
23554,14477,14980,0
23555,12185,19454,0
23556,68186,58342,0
23557,9517,74565,0
23558,70033,76637,0
23559,4539,3046,0
23560,75004,6072,0
23561,20017,63756,0
23562,61205,76289,0
23563,14582,11771,0
23564,29642,25925,0
23565,46678,13522,0
23566,79992,47727,0
23567,47606,41676,0
23568,9171,7324,0
23569,77158,27678,0
23570,78942,69568,0
23571,51473,25735,0
23572,24949,49078,0
23573,80089,33515,0
23574,35435,22156,0
23575,7211,48377,0
23576,65305,38635,0
23577,41011,56626,0
23578,36783,21822,0
23579,3235,60591,0
23580,22152,73981,0
23581,67605,39879,0
23582,59430,41631,0
23583,20528,33477,0
23584,8115,1427,0
23585,16616,29646,0
23586,35509,38478,0
23587,44296,77863,0
23588,9699,66826,0
23589,36310,10648,0
23590,59914,55192,0
23591,50664,59874,0
23592,76663,25763,0
23593,33558,3995,0
23594,59930,30061,0
23595,5661,35529,0
23596,14111,23624,0
23597,70437,73414,0
23598,1416,68264,0
23599,13986,28059,0
23600,25062,73060,0
23601,2177,70082,0
23602,31250,17011,0
23603,73729,60948,0
23604,33561,44832,0
23605,24406,58611,0
23606,45507,20261,0
23607,28305,50122,0
23608,55005,3815,0
23609,62938,59126,0
23610,62437,60830,0
23611,432,25087,0
23612,31725,35182,0
23613,38447,1698,0
23614,79963,75389,0
23615,45479,32176,0
23616,56805,32063,0
23617,46729,35471,0
23618,75611,22991,0
23619,7547,58259,0
23620,73738,65733,0
23621,35054,72556,0
23622,1428,53348,0
23623,8965,21703,0
23624,4905,47802,0
23625,12399,21745,0
23626,69710,10803,0
23627,15130,12245,0
23628,32534,80963,0
23629,8357,26169,0
23630,50476,75987,0
23631,14672,16470,0
23632,8054,64075,0
23633,22848,50783,0
23634,24315,61475,0
23635,46884,49695,0
23636,68100,21875,0
23637,60122,14150,0
23638,2814,73096,0
23639,47863,49521,0
23640,32451,13193,0
23641,28601,67395,0
23642,52389,79037,0
23643,64936,22633,0
23644,25702,36371,0
23645,46163,41452,0
23646,8944,19671,0
23647,2644,3637,0
